Series ID,Year,Period,Label,Value
LNS14000026,2018,M08,2018 Aug,3.5
LNS14000026,2018,M09,2018 Sep,3.3
LNS14000026,2018,M10,2018 Oct,3.4
LNS14000026,2018,M11,2018 Nov,3.5
LNS14000026,2018,M12,2018 Dec,3.5
LNS14000026,2019,M01,2019 Jan,3.6
LNS14000026,2019,M02,2019 Feb,3.4
LNS14000026,2019,M03,2019 Mar,3.4
LNS14000026,2019,M04,2019 Apr,3.2
LNS14000026,2019,M05,2019 May,3.3
LNS14000026,2019,M06,2019 Jun,3.3
LNS14000026,2019,M07,2019 Jul,3.3
LNS14000026,2019,M08,2019 Aug,3.3
LNS14000026,2019,M09,2019 Sep,3.1
LNS14000026,2019,M10,2019 Oct,3.2
LNS14000026,2019,M11,2019 Nov,3.3
LNS14000026,2019,M12,2019 Dec,3.3
LNS14000026,2020,M01,2020 Jan,3.2
LNS14000026,2020,M02,2020 Feb,3.1
LNS14000026,2020,M03,2020 Mar,4.0
LNS14000026,2020,M04,2020 Apr,15.4
LNS14000026,2020,M05,2020 May,13.8
LNS14000026,2020,M06,2020 Jun,11.2
LNS14000026,2020,M07,2020 Jul,10.4
LNS14000026,2020,M08,2020 Aug,8.3
LNS14000026,2020,M09,2020 Sep,7.8
LNS14000026,2020,M10,2020 Oct,6.5
LNS14000026,2020,M11,2020 Nov,6.2
LNS14000026,2020,M12,2020 Dec,6.3
LNS14000026,2021,M01,2021 Jan,6.0
LNS14000026,2021,M02,2021 Feb,5.9
LNS14000026,2021,M03,2021 Mar,5.7
LNS14000026,2021,M04,2021 Apr,5.6
LNS14000026,2021,M05,2021 May,5.3
LNS14000026,2021,M06,2021 Jun,5.5
LNS14000026,2021,M07,2021 Jul,5.0
LNS14000026,2021,M08,2021 Aug,4.8
LNS14000026,2021,M09,2021 Sep,4.3
LNS14000026,2021,M10,2021 Oct,4.3
LNS14000026,2021,M11,2021 Nov,3.9
LNS14000026,2021,M12,2021 Dec,3.6
LNS14000026,2022,M01,2022 Jan,3.6
LNS14032183,2012,M01,2012 Jan,6.7
LNS14032183,2012,M02,2012 Feb,6.2
LNS14032183,2012,M03,2012 Mar,6.4
LNS14032183,2012,M04,2012 Apr,5.4
LNS14032183,2012,M05,2012 May,5.5
LNS14032183,2012,M06,2012 Jun,6.1
LNS14032183,2012,M07,2012 Jul,5.9
LNS14032183,2012,M08,2012 Aug,5.9
LNS14032183,2012,M09,2012 Sep,4.9
LNS14032183,2012,M10,2012 Oct,4.9
LNS14032183,2012,M11,2012 Nov,6.3
LNS14032183,2012,M12,2012 Dec,6.6
LNS14032183,2013,M01,2013 Jan,6.4
LNS14032183,2013,M02,2013 Feb,6.0
LNS14032183,2013,M03,2013 Mar,5.1
LNS14032183,2013,M04,2013 Apr,5.3
LNS14032183,2013,M05,2013 May,4.5
LNS14032183,2013,M06,2013 Jun,4.7
LNS14032183,2013,M07,2013 Jul,5.3
LNS14032183,2013,M08,2013 Aug,5.1
LNS14032183,2013,M09,2013 Sep,5.4
LNS14032183,2013,M10,2013 Oct,5.4
LNS14032183,2013,M11,2013 Nov,5.2
LNS14032183,2013,M12,2013 Dec,4.3
LNS14032183,2014,M01,2014 Jan,4.7
LNS14032183,2014,M02,2014 Feb,5.9
LNS14032183,2014,M03,2014 Mar,5.5
LNS14032183,2014,M04,2014 Apr,5.9
LNS14032183,2014,M05,2014 May,5.7
LNS14032183,2014,M06,2014 Jun,4.7
LNS14032183,2014,M07,2014 Jul,4.2
LNS14032183,2014,M08,2014 Aug,4.5
LNS14032183,2014,M09,2014 Sep,4.4
LNS14032183,2014,M10,2014 Oct,5.1
LNS14032183,2014,M11,2014 Nov,4.8
LNS14032183,2014,M12,2014 Dec,4.4
LNS14032183,2015,M01,2015 Jan,4.0
LNS14032183,2015,M02,2015 Feb,4.0
LNS14032183,2015,M03,2015 Mar,3.2
LNS14032183,2015,M04,2015 Apr,4.4
LNS14032183,2015,M05,2015 May,4.1
LNS14032183,2015,M06,2015 Jun,3.9
LNS14032183,2015,M07,2015 Jul,3.9
LNS14032183,2015,M08,2015 Aug,3.4
LNS14032183,2015,M09,2015 Sep,3.5
LNS14032183,2015,M10,2015 Oct,3.5
LNS14032183,2015,M11,2015 Nov,3.9
LNS14032183,2015,M12,2015 Dec,4.1
LNS14032183,2016,M01,2016 Jan,3.6
LNS14032183,2016,M02,2016 Feb,3.8
LNS14032183,2016,M03,2016 Mar,3.9
LNS14032183,2016,M04,2016 Apr,3.8
LNS14032183,2016,M05,2016 May,4.1
LNS14032183,2016,M06,2016 Jun,3.6
LNS14032183,2016,M07,2016 Jul,3.8
LNS14032183,2016,M08,2016 Aug,4.1
LNS14032183,2016,M09,2016 Sep,3.8
LNS14032183,2016,M10,2016 Oct,3.4
LNS14032183,2016,M11,2016 Nov,3.1
LNS14032183,2016,M12,2016 Dec,2.7
LNS14032183,2017,M01,2017 Jan,3.6
LNS14032183,2017,M02,2017 Feb,3.5
LNS14032183,2017,M03,2017 Mar,3.2
LNS14032183,2017,M04,2017 Apr,3.3
LNS14032183,2017,M05,2017 May,3.6
LNS14032183,2017,M06,2017 Jun,3.7
LNS14032183,2017,M07,2017 Jul,3.7
LNS14032183,2017,M08,2017 Aug,3.9
LNS14032183,2017,M09,2017 Sep,3.6
LNS14032183,2017,M10,2017 Oct,3.0
LNS14032183,2017,M11,2017 Nov,3.1
LNS14032183,2017,M12,2017 Dec,2.6
LNS14032183,2018,M01,2018 Jan,2.9
LNS14032183,2018,M02,2018 Feb,3.0
LNS14032183,2018,M03,2018 Mar,3.0
LNS14032183,2018,M04,2018 Apr,2.9
LNS14032183,2018,M05,2018 May,2.2
LNS14032183,2018,M06,2018 Jun,3.3
LNS14032183,2018,M07,2018 Jul,3.0
LNS14032183,2018,M08,2018 Aug,2.9
LNS14032183,2018,M09,2018 Sep,3.5
LNS14032183,2018,M10,2018 Oct,3.2
LNS14032183,2018,M11,2018 Nov,2.9
LNS14032183,2018,M12,2018 Dec,3.4
LNS14032183,2019,M01,2019 Jan,3.0
LNS14032183,2019,M02,2019 Feb,3.1
LNS14032183,2019,M03,2019 Mar,3.0
LNS14032183,2019,M04,2019 Apr,2.3
LNS14032183,2019,M05,2019 May,2.5
LNS14032183,2019,M06,2019 Jun,2.1
LNS14032183,2019,M07,2019 Jul,2.7
LNS14032183,2019,M08,2019 Aug,2.8
LNS14032183,2019,M09,2019 Sep,2.5
LNS14032183,2019,M10,2019 Oct,2.9
LNS14032183,2019,M11,2019 Nov,2.7
LNS14032183,2019,M12,2019 Dec,2.7
LNS14032183,2020,M01,2020 Jan,3.0
LNS14032183,2020,M02,2020 Feb,2.5
LNS14032183,2020,M03,2020 Mar,4.1
LNS14032183,2020,M04,2020 Apr,14.4
LNS14032183,2020,M05,2020 May,14.8
LNS14032183,2020,M06,2020 Jun,13.8
LNS14032183,2020,M07,2020 Jul,11.9
LNS14032183,2020,M08,2020 Aug,10.6
LNS14032183,2020,M09,2020 Sep,8.9
LNS14032183,2020,M10,2020 Oct,7.6
LNS14032183,2020,M11,2020 Nov,6.8
LNS14032183,2020,M12,2020 Dec,6.1
LNS14032183,2021,M01,2021 Jan,6.6
LNS14032183,2021,M02,2021 Feb,5.1
LNS14032183,2021,M03,2021 Mar,5.9
LNS14032183,2021,M04,2021 Apr,5.7
LNS14032183,2021,M05,2021 May,5.5
LNS14032183,2021,M06,2021 Jun,5.7
LNS14032183,2021,M07,2021 Jul,5.2
LNS14032183,2021,M08,2021 Aug,4.5
LNS14032183,2021,M09,2021 Sep,4.2
LNS14032183,2021,M10,2021 Oct,4.2
LNS14032183,2021,M11,2021 Nov,3.9
LNS14032183,2021,M12,2021 Dec,3.8
LNS14032183,2022,M01,2022 Jan,3.6
LNS15000000,2012,M01,2012 Jan,87888
LNS15000000,2012,M02,2012 Feb,87765
LNS15000000,2012,M03,2012 Mar,87855
LNS15000000,2012,M04,2012 Apr,88239
LNS15000000,2012,M05,2012 May,88100
LNS15000000,2012,M06,2012 Jun,88073
LNS15000000,2012,M07,2012 Jul,88405
LNS15000000,2012,M08,2012 Aug,88803
LNS15000000,2012,M09,2012 Sep,88613
LNS15000000,2012,M10,2012 Oct,88429
LNS15000000,2012,M11,2012 Nov,88836
LNS15000000,2012,M12,2012 Dec,88722
LNS15000000,2013,M01,2013 Jan,88900
LNS15000000,2013,M02,2013 Feb,89516
LNS15000000,2013,M03,2013 Mar,89990
LNS15000000,2013,M04,2013 Apr,89780
LNS15000000,2013,M05,2013 May,89827
LNS15000000,2013,M06,2013 Jun,89803
LNS15000000,2013,M07,2013 Jul,90156
LNS15000000,2013,M08,2013 Aug,90355
LNS15000000,2013,M09,2013 Sep,90481
LNS15000000,2013,M10,2013 Oct,91708
LNS15000000,2013,M11,2013 Nov,91302
LNS15000000,2013,M12,2013 Dec,91563
LNS15000000,2014,M01,2014 Jan,91563
LNS15000000,2014,M02,2014 Feb,91603
LNS15000000,2014,M03,2014 Mar,91230
LNS15000000,2014,M04,2014 Apr,92070
LNS15000000,2014,M05,2014 May,91938
LNS15000000,2014,M06,2014 Jun,92107
LNS15000000,2014,M07,2014 Jul,92016
LNS15000000,2014,M08,2014 Aug,92099
LNS15000000,2014,M09,2014 Sep,92406
LNS15000000,2014,M10,2014 Oct,92240
LNS15000000,2014,M11,2014 Nov,92350
LNS15000000,2014,M12,2014 Dec,92695
LNS15000000,2015,M01,2015 Jan,92694
LNS15000000,2015,M02,2015 Feb,93256
LNS15000000,2015,M03,2015 Mar,93437
LNS15000000,2015,M04,2015 Apr,93205
LNS15000000,2015,M05,2015 May,92804
LNS15000000,2015,M06,2015 Jun,93601
LNS15000000,2015,M07,2015 Jul,93880
LNS15000000,2015,M08,2015 Aug,93924
LNS15000000,2015,M09,2015 Sep,94592
LNS15000000,2015,M10,2015 Oct,94374
LNS15000000,2015,M11,2015 Nov,94284
LNS15000000,2015,M12,2015 Dec,93901
LNS15000000,2016,M01,2016 Jan,94117
LNS15000000,2016,M02,2016 Feb,93937
LNS15000000,2016,M03,2016 Mar,93589
LNS15000000,2016,M04,2016 Apr,93828
LNS15000000,2016,M05,2016 May,94390
LNS15000000,2016,M06,2016 Jun,94430
LNS15000000,2016,M07,2016 Jul,94426
LNS15000000,2016,M08,2016 Aug,94292
LNS15000000,2016,M09,2016 Sep,94377
LNS15000000,2016,M10,2016 Oct,94716
LNS15000000,2016,M11,2016 Nov,95034
LNS15000000,2016,M12,2016 Dec,95064
LNS15000000,2017,M01,2017 Jan,94462
LNS15000000,2017,M02,2017 Feb,94386
LNS15000000,2017,M03,2017 Mar,94277
LNS15000000,2017,M04,2017 Apr,94243
LNS15000000,2017,M05,2017 May,94699
LNS15000000,2017,M06,2017 Jun,94766
LNS15000000,2017,M07,2017 Jul,94689
LNS15000000,2017,M08,2017 Aug,94771
LNS15000000,2017,M09,2017 Sep,94423
LNS15000000,2017,M10,2017 Oct,95457
LNS15000000,2017,M11,2017 Nov,95370
LNS15000000,2017,M12,2017 Dec,95574
LNS15000000,2018,M01,2018 Jan,95782
LNS15000000,2018,M02,2018 Feb,95088
LNS15000000,2018,M03,2018 Mar,95338
LNS15000000,2018,M04,2018 Apr,95462
LNS15000000,2018,M05,2018 May,95571
LNS15000000,2018,M06,2018 Jun,95462
LNS15000000,2018,M07,2018 Jul,95554
LNS15000000,2018,M08,2018 Aug,96387
LNS15000000,2018,M09,2018 Sep,96255
LNS15000000,2018,M10,2018 Oct,95990
LNS15000000,2018,M11,2018 Nov,95969
LNS15000000,2018,M12,2018 Dec,95742
LNS15000000,2019,M01,2019 Jan,95168
LNS15000000,2019,M02,2019 Feb,95278
LNS15000000,2019,M03,2019 Mar,95502
LNS15000000,2019,M04,2019 Apr,96051
LNS15000000,2019,M05,2019 May,96058
LNS15000000,2019,M06,2019 Jun,96008
LNS15000000,2019,M07,2019 Jul,95753
LNS15000000,2019,M08,2019 Aug,95658
LNS15000000,2019,M09,2019 Sep,95623
LNS15000000,2019,M10,2019 Oct,95509
LNS15000000,2019,M11,2019 Nov,95586
LNS15000000,2019,M12,2019 Dec,95549
LNS15000000,2020,M01,2020 Jan,95023
LNS15000000,2020,M02,2020 Feb,95045
LNS15000000,2020,M03,2020 Mar,96994
LNS15000000,2020,M04,2020 Apr,103538
LNS15000000,2020,M05,2020 May,101925
LNS15000000,2020,M06,2020 Jun,100370
LNS15000000,2020,M07,2020 Jul,100358
LNS15000000,2020,M08,2020 Aug,99851
LNS15000000,2020,M09,2020 Sep,100590
LNS15000000,2020,M10,2020 Oct,100091
LNS15000000,2020,M11,2020 Nov,100546
LNS15000000,2020,M12,2020 Dec,100559
LNS15000000,2021,M01,2021 Jan,100667
LNS15000000,2021,M02,2021 Feb,100560
LNS15000000,2021,M03,2021 Mar,100372
LNS15000000,2021,M04,2021 Apr,100125
LNS15000000,2021,M05,2021 May,100409
LNS15000000,2021,M06,2021 Jun,100224
LNS15000000,2021,M07,2021 Jul,100094
LNS15000000,2021,M08,2021 Aug,100106
LNS15000000,2021,M09,2021 Sep,100294
LNS15000000,2021,M10,2021 Oct,100298
LNS15000000,2021,M11,2021 Nov,99902
LNS15000000,2021,M12,2021 Dec,99842
LNS15000000,2022,M01,2022 Jan,99516
